Borough,"date_mday","ComplaintType",count
BRONX,2,PLUMBING,21
BRONX,2,Plumbing,1
BRONX,2,Rodent,8
BRONX,2,SAFETY,1
BRONX,2,"Sanitation Condition",2
BRONX,2,"Scaffold Safety",2
BRONX,2,Sewer,3
BRONX,2,"Street Light Condition",23
BRONX,2,"Street Sign - Damaged",1
BRONX,2,"Street Sign - Missing",3
BRONX,2,"Taxi Complaint",1
BRONX,2,"Traffic Signal Condition",24
BRONX,2,"UNSANITARY CONDITION",31
BRONX,2,"Unleashed Dog",1
BRONX,2,"Unsanitary Animal Pvt Property",1
BRONX,2,"WATER LEAK",13
BRONX,2,"Water Quality",1
BRONX,2,"Water System",5
BRONX,20,APPLIANCE,12
BRONX,20,"Air Quality",1
BRONX,20,"Animal Abuse",4
BRONX,20,"Animal in a Park",1
BRONX,20,"Blocked Driveway",29
BRONX,20,Boilers,2
BRONX,20,"Bridge Condition",1
BRONX,20,"Broken Muni Meter",9
BRONX,20,"Building/Use",10
BRONX,20,"Collection Truck Noise",1
BRONX,20,"Consumer Complaint",14
BRONX,20,"DOF Property - Reduction Issue",3
BRONX,20,"DOOR/WINDOW",44
BRONX,20,"DPR Internal",1
BRONX,20,"Damaged Tree",6
BRONX,20,"Dead Tree",3
BRONX,20,"Derelict Vehicle",6
BRONX,20,"Derelict Vehicles",5
BRONX,20,"Dirty Conditions",13
BRONX,20,Drinking,1
BRONX,20,ELECTRIC,24
BRONX,20,ELEVATOR,7
BRONX,20,Electrical,1
BRONX,20,Elevator,9
BRONX,20,"FLOORING/STAIRS",34
BRONX,20,"Food Establishment",2
BRONX,20,"Food Poisoning",2
BRONX,20,GENERAL,26
BRONX,20,"General Construction/Plumbing",8
BRONX,20,Graffiti,27
BRONX,20,"HEAT/HOT WATER",608
BRONX,20,"Highway Condition",1
BRONX,20,"Illegal Parking",27
BRONX,20,"Illegal Tree Damage",1
BRONX,20,"Indoor Air Quality",4
BRONX,20,"Industrial Waste",1
BRONX,20,"Missed Collection (All Materials)",5
BRONX,20,Noise,8
BRONX,20,"Noise - Commercial",6
BRONX,20,"Noise - Street/Sidewalk",2
BRONX,20,"Noise - Vehicle",1
BRONX,20,"Non-Residential Heat",3
BRONX,20,"OUTSIDE BUILDING",1
BRONX,20,"Overgrown Tree/Branches",2
BRONX,20,"PAINT/PLASTER",74
BRONX,20,PLUMBING,77
BRONX,20,Plumbing,1
BRONX,20,"Recycling Enforcement",1
BRONX,20,Rodent,21
BRONX,20,"Root/Sewer/Sidewalk Condition",6
BRONX,20,SAFETY,15
BRONX,20,SCRIE,4
BRONX,20,"Sanitation Condition",5
BRONX,20,"School Maintenance",1
BRONX,20,Sewer,7
BRONX,20,"Sidewalk Condition",2
BRONX,20,Snow,1
BRONX,20,"Special Enforcement",7
BRONX,20,"Street Condition",25
BRONX,20,"Street Light Condition",50
BRONX,20,"Street Sign - Damaged",2
BRONX,20,"Street Sign - Dangling",2
BRONX,20,"Street Sign - Missing",3
BRONX,20,"Sweeping/Missed",1
BRONX,20,"Taxi Complaint",1
BRONX,20,Traffic,1
BRONX,20,"Traffic Signal Condition",7
BRONX,20,"UNSANITARY CONDITION",73
BRONX,20,"WATER LEAK",33
BRONX,20,WLWP,1
BRONX,20,"Water System",17
BRONX,21,APPLIANCE,16
BRONX,21,"Air Quality",5
BRONX,21,"Animal Abuse",6
BRONX,21,Asbestos,1
BRONX,21,"Blocked Driveway",33
BRONX,21,Boilers,4
BRONX,21,"Broken Muni Meter",4
BRONX,21,"Building/Use",9
BRONX,21,"Consumer Complaint",10
BRONX,21,"DOF Property - Reduction Issue",3
BRONX,21,"DOOR/WINDOW",50
BRONX,21,"Damaged Tree",4
BRONX,21,"Dead Tree",1
BRONX,21,"Derelict Vehicle",7
BRONX,21,"Derelict Vehicles",3
BRONX,21,"Dirty Conditions",3
BRONX,21,ELECTRIC,33
BRONX,21,ELEVATOR,3
BRONX,21,Elevator,6
BRONX,21,"FLOORING/STAIRS",37
BRONX,21,"Fire Alarm - Modification",1
BRONX,21,"Food Establishment",1
BRONX,21,GENERAL,24
BRONX,21,"General Construction/Plumbing",7
BRONX,21,"HEAT/HOT WATER",661
BRONX,21,"Hazardous Materials",1
BRONX,21,"Highway Condition",1
BRONX,21,"Homeless Encampment",1
BRONX,21,"Illegal Parking",43
BRONX,21,"Indoor Air Quality",3
BRONX,21,"Indoor Sewage",1
BRONX,21,"Industrial Waste",1
BRONX,21,Lead,1
BRONX,21,"Litter Basket / Request",1
BRONX,21,"Missed Collection (All Materials)",14
BRONX,21,Noise,3
BRONX,21,"Noise - Commercial",1
BRONX,21,"Noise - Vehicle",2
BRONX,21,"Non-Residential Heat",1
BRONX,21,"Other Enforcement",1
BRONX,21,"Overgrown Tree/Branches",3
BRONX,21,"PAINT/PLASTER",101
BRONX,21,PLUMBING,59
BRONX,21,Plumbing,1
BRONX,21,Rodent,14
BRONX,21,"Root/Sewer/Sidewalk Condition",3
BRONX,21,SAFETY,5
BRONX,21,SCRIE,5
BRONX,21,"Sanitation Condition",2
BRONX,21,"School Maintenance",5
BRONX,21,Sewer,11
BRONX,21,"Sidewalk Condition",3
BRONX,21,Snow,3
BRONX,21,"Special Enforcement",8
BRONX,21,"Special Projects Inspection Team (SPIT)",1
BRONX,21,"Street Condition",9
BRONX,21,"Street Light Condition",45
BRONX,21,"Street Sign - Missing",1
BRONX,21,"Taxi Complaint",2
BRONX,21,"Taxi Report",1
BRONX,21,"Traffic Signal Condition",13
BRONX,21,"UNSANITARY CONDITION",89
BRONX,21,"Vacant Lot",1
BRONX,21,"WATER LEAK",34
BRONX,21,WLWP,4
BRONX,21,WNW,9
BRONX,21,"Water System",17
BRONX,3,APPLIANCE,12
BRONX,3,"Air Quality",4
BRONX,3,"Animal Abuse",4
BRONX,3,"Animal in a Park",2
BRONX,3,Asbestos,2
BRONX,3,"Blocked Driveway",39
BRONX,3,Boilers,6
BRONX,3,"Broken Muni Meter",8
BRONX,3,"Building/Use",10
BRONX,3,"Consumer Complaint",9
BRONX,3,"DOF Property - Reduction Issue",5
BRONX,3,"DOOR/WINDOW",54
BRONX,3,"Damaged Tree",18
BRONX,3,"Dead Tree",5
BRONX,3,"Derelict Vehicle",4
BRONX,3,"Derelict Vehicles",2
BRONX,3,"Dirty Conditions",18
BRONX,3,ELECTRIC,24
BRONX,3,Electrical,5
BRONX,3,Elevator,10
BRONX,3,"FLOORING/STAIRS",45
BRONX,3,"Food Establishment",3
BRONX,3,"For Hire Vehicle Complaint",5
BRONX,3,GENERAL,29
BRONX,3,"General Construction/Plumbing",22
BRONX,3,Graffiti,31
BRONX,3,"HEAT/HOT WATER",626
BRONX,3,"Highway Condition",3
BRONX,3,"Illegal Parking",16
BRONX,3,"Indoor Air Quality",2
BRONX,3,"Indoor Sewage",3
BRONX,3,"Industrial Waste",1
BRONX,3,"Investigations and Discipline (IAD)",1
BRONX,3,"Litter Basket / Request",1
BRONX,3,"Maintenance or Facility",2
BRONX,3,"Missed Collection (All Materials)",2
BRONX,3,Mold,1
BRONX,3,Noise,11
BRONX,3,"Noise - Commercial",2
BRONX,3,"Noise - Street/Sidewalk",5
BRONX,3,"Noise - Vehicle",2
BRONX,3,"OUTSIDE BUILDING",2
BRONX,3,"Other Enforcement",2
BRONX,3,"Overgrown Tree/Branches",5
BRONX,3,"PAINT/PLASTER",90
BRONX,3,PLUMBING,75
BRONX,3,Plumbing,2
BRONX,3,Rodent,18
BRONX,3,"Root/Sewer/Sidewalk Condition",8
BRONX,3,SAFETY,18
BRONX,3,SCRIE,8
BRONX,3,"Sanitation Condition",9
BRONX,3,Sewer,11
BRONX,3,Smoking,2
BRONX,3,"Special Enforcement",8
BRONX,3,"Special Projects Inspection Team (SPIT)",1
BRONX,3,"Street Condition",19
BRONX,3,"Street Light Condition",51
BRONX,3,"Street Sign - Dangling",3
BRONX,3,"Street Sign - Missing",1
BRONX,3,"Sweeping/Inadequate",1
BRONX,3,Traffic,1
BRONX,3,"Traffic Signal Condition",12
BRONX,3,"UNSANITARY CONDITION",89
BRONX,3,"Unleashed Dog",1
BRONX,3,"Unsanitary Animal Pvt Property",1
BRONX,3,"WATER LEAK",36
BRONX,3,WLWP,1
BRONX,3,WNW,1
BRONX,3,"Water System",14
BRONX,4,APPLIANCE,13
BRONX,4,"Air Quality",1
BRONX,4,"Animal Abuse",5
BRONX,4,"Blocked Driveway",23
BRONX,4,Boilers,2
BRONX,4,"Broken Muni Meter",17
BRONX,4,"Broken Parking Meter",2
BRONX,4,"Building/Use",5
BRONX,4,"Consumer Complaint",11
BRONX,4,"DOF Property - Reduction Issue",3
BRONX,4,"DOOR/WINDOW",42
BRONX,4,"Damaged Tree",4
BRONX,4,"Dead Tree",1
BRONX,4,"Derelict Vehicle",4
BRONX,4,"Derelict Vehicles",5
BRONX,4,"Dirty Conditions",9
BRONX,4,ELECTRIC,20
BRONX,4,ELEVATOR,4
BRONX,4,Electrical,1
BRONX,4,Elevator,9
BRONX,4,"FLOORING/STAIRS",18
BRONX,4,"Food Establishment",2
BRONX,4,"Food Poisoning",1
BRONX,4,GENERAL,9
BRONX,4,"General Construction/Plumbing",3
BRONX,4,Graffiti,2
BRONX,4,"HEAT/HOT WATER",207
BRONX,4,"Hazardous Materials",1
BRONX,4,"Highway Condition",1
BRONX,4,"Homeless Person Assistance",1
BRONX,4,"Illegal Parking",25
BRONX,4,"Indoor Air Quality",1
BRONX,4,"Indoor Sewage",1
BRONX,4,"Maintenance or Facility",3
BRONX,4,"Missed Collection (All Materials)",1
BRONX,4,Noise,7
BRONX,4,"Noise - Commercial",6
BRONX,4,"Noise - Street/Sidewalk",5
BRONX,4,"Noise - Vehicle",1
BRONX,4,"Other Enforcement",2
BRONX,4,"Overgrown Tree/Branches",3
BRONX,4,"PAINT/PLASTER",53
BRONX,4,PLUMBING,42
BRONX,4,"Recycling Enforcement",1
BRONX,4,Rodent,14
BRONX,4,"Root/Sewer/Sidewalk Condition",1
BRONX,4,SAFETY,3
BRONX,4,SCRIE,3
BRONX,4,"Sanitation Condition",12
BRONX,4,"School Maintenance",2
BRONX,4,Sewer,9
BRONX,4,"Sidewalk Condition",1
BRONX,4,Smoking,1
BRONX,4,"Street Condition",14
BRONX,4,"Street Light Condition",31
BRONX,4,"Street Sign - Missing",1
BRONX,4,"Taxi Report",1
BRONX,4,Traffic,1
BRONX,4,"Traffic Signal Condition",22
BRONX,4,"UNSANITARY CONDITION",54
BRONX,4,"WATER LEAK",24
BRONX,4,WNW,2
BRONX,4,"Water Quality",1
BRONX,4,"Water System",11
BRONX,5,APPLIANCE,16
BRONX,5,"Air Quality",3
BRONX,5,"Animal Abuse",1
BRONX,5,"Animal in a Park",1
BRONX,5,Asbestos,1
BRONX,5,"Blocked Driveway",22
BRONX,5,Boilers,3
BRONX,5,"Broken Muni Meter",9
BRONX,5,"Building/Use",3
BRONX,5,"Consumer Complaint",9
BRONX,5,"DOF Property - Reduction Issue",5
BRONX,5,"DOOR/WINDOW",44
BRONX,5,"DPR Internal",1
BRONX,5,"Damaged Tree",11
BRONX,5,"Dead Tree",4
BRONX,5,"Derelict Vehicle",11
BRONX,5,"Derelict Vehicles",13
BRONX,5,"Dirty Conditions",8
BRONX,5,ELECTRIC,27
BRONX,5,ELEVATOR,5
BRONX,5,Electrical,3
BRONX,5,Elevator,7
BRONX,5,"FLOORING/STAIRS",26
BRONX,5,"Food Establishment",5
BRONX,5,"For Hire Vehicle Complaint",1
BRONX,5,GENERAL,18
BRONX,5,"General Construction/Plumbing",13
BRONX,5,Graffiti,2
BRONX,5,"HEAT/HOT WATER",132
BRONX,5,"Hazardous Materials",1
BRONX,5,"Highway Condition",2
BRONX,5,"Homeless Person Assistance",1
BRONX,5,"Illegal Parking",21
BRONX,5,"Illegal Tree Damage",1
BRONX,5,"Indoor Air Quality",2
BRONX,5,"Indoor Sewage",1
BRONX,5,"Industrial Waste",1
BRONX,5,"Litter Basket / Request",1
BRONX,5,"Maintenance or Facility",4
BRONX,5,Mold,1
BRONX,5,Noise,11
BRONX,5,"Noise - Commercial",6
BRONX,5,"Noise - Street/Sidewalk",15
BRONX,5,"Noise - Vehicle",5
BRONX,5,"Other Enforcement",2
BRONX,5,"Overgrown Tree/Branches",6
BRONX,5,"PAINT/PLASTER",90
BRONX,5,PLUMBING,42
BRONX,5,Plumbing,3
BRONX,5,"Recycling Enforcement",1
BRONX,5,Rodent,12
BRONX,5,"Root/Sewer/Sidewalk Condition",9
BRONX,5,SAFETY,9
BRONX,5,SCRIE,3
BRONX,5,"Sanitation Condition",16
BRONX,5,"School Maintenance",2
BRONX,5,Sewer,7
BRONX,5,"Sidewalk Condition",1
BRONX,5,"Special Enforcement",8
BRONX,5,"Street Condition",31
BRONX,5,"Street Light Condition",88
BRONX,5,"Street Sign - Damaged",3
BRONX,5,"Street Sign - Dangling",1
BRONX,5,"Street Sign - Missing",3
BRONX,5,"Sweeping/Inadequate",1
BRONX,5,"Taxi Complaint",1
BRONX,5,Traffic,2
BRONX,5,"Traffic Signal Condition",19
BRONX,5,"UNSANITARY CONDITION",77
BRONX,5,"Unsanitary Animal Pvt Property",1
BRONX,5,"Vacant Lot",1
BRONX,5,"WATER LEAK",31
BRONX,5,WLWP,1
BRONX,5,WNW,3
BRONX,5,"Water Quality",1
BRONX,5,"Water System",22
BRONX,6,APPLIANCE,13
BRONX,6,"Air Quality",1
BRONX,6,"Animal Abuse",2
BRONX,6,"Animal in a Park",1
BRONX,6,"Blocked Driveway",26
BRONX,6,Boilers,2
BRONX,6,"Broken Muni Meter",4
BRONX,6,"Building/Use",12
BRONX,6,"Consumer Complaint",5
BRONX,6,"DOF Property - Reduction Issue",7
BRONX,6,"DOOR/WINDOW",37
BRONX,6,"DPR Internal",1
BRONX,6,"Damaged Tree",7
BRONX,6,"Dead Tree",2
BRONX,6,"Derelict Vehicle",7
BRONX,6,"Derelict Vehicles",6
BRONX,6,"Dirty Conditions",22
BRONX,6,ELECTRIC,17
BRONX,6,ELEVATOR,1
BRONX,6,Elevator,8
BRONX,6,"FLOORING/STAIRS",18
BRONX,6,"Food Establishment",2
BRONX,6,"Food Poisoning",1
BRONX,6,GENERAL,17
BRONX,6,"General Construction/Plumbing",6
BRONX,6,Graffiti,54
BRONX,6,"HEAT/HOT WATER",293
BRONX,6,"Highway Condition",1
BRONX,6,"Homeless Person Assistance",1
BRONX,6,"Illegal Parking",17
BRONX,6,"Indoor Air Quality",5
BRONX,6,"Litter Basket / Request",3
BRONX,6,"Missed Collection (All Materials)",3
BRONX,6,Noise,5
BRONX,6,"Noise - Commercial",5
BRONX,6,"Noise - Street/Sidewalk",8
BRONX,6,"OUTSIDE BUILDING",1
BRONX,6,"Other Enforcement",2
BRONX,6,"PAINT/PLASTER",50
BRONX,6,PLUMBING,49
BRONX,6,Panhandling,1
BRONX,6,Rodent,16
BRONX,6,"Root/Sewer/Sidewalk Condition",2
BRONX,6,SAFETY,7
BRONX,6,SCRIE,2
BRONX,6,SDSC,2
BRONX,6,STSK,1
BRONX,6,"Sanitation Condition",14
BRONX,6,"School Maintenance",1
BRONX,6,Sewer,12
BRONX,6,"Sidewalk Condition",1
BRONX,6,Smoking,1
BRONX,6,"Special Enforcement",11
BRONX,6,"Special Projects Inspection Team (SPIT)",5
BRONX,6,"Street Condition",42
BRONX,6,"Street Light Condition",185
BRONX,6,"Street Sign - Damaged",1
BRONX,6,"Street Sign - Missing",1
BRONX,6,Traffic,2
BRONX,6,"Traffic Signal Condition",16
BRONX,6,"UNSANITARY CONDITION",72
BRONX,6,"Unsanitary Animal Pvt Property",1
BRONX,6,"Unsanitary Pigeon Condition",1
BRONX,6,"WATER LEAK",17
BRONX,6,"Water Conservation",1
BRONX,6,"Water System",9
BRONX,7,APPLIANCE,12
BRONX,7,"Animal Abuse",6
BRONX,7,"Blocked Driveway",30
BRONX,7,Boilers,2
BRONX,7,"Bridge Condition",1
BRONX,7,"Broken Muni Meter",3
BRONX,7,"Building/Use",7
BRONX,7,"Consumer Complaint",6
BRONX,7,"DOF Property - Reduction Issue",1
BRONX,7,"DOOR/WINDOW",29
BRONX,7,"Damaged Tree",5
BRONX,7,"Dead Tree",2
BRONX,7,"Derelict Vehicle",6
BRONX,7,"Derelict Vehicles",3
BRONX,7,"Dirty Conditions",3
BRONX,7,ELECTRIC,22
BRONX,7,Elevator,9
BRONX,7,"FLOORING/STAIRS",32
BRONX,7,"Food Establishment",2
BRONX,7,"Food Poisoning",2
BRONX,7,GENERAL,25
BRONX,7,"General Construction/Plumbing",7
BRONX,7,"HEAT/HOT WATER",520
BRONX,7,"Highway Condition",1
BRONX,7,"Highway Sign - Missing",1
BRONX,7,"Illegal Parking",26
BRONX,7,"Indoor Air Quality",2
BRONX,7,"Maintenance or Facility",4
BRONX,7,"Missed Collection (All Materials)",4
BRONX,7,Noise,5
BRONX,7,"Noise - Commercial",7
BRONX,7,"Noise - Park",1
BRONX,7,"Noise - Street/Sidewalk",6
BRONX,7,"Noise - Vehicle",6
BRONX,7,"Non-Residential Heat",1
BRONX,7,"Other Enforcement",1
BRONX,7,"Overgrown Tree/Branches",3
BRONX,7,"PAINT/PLASTER",57
BRONX,7,PLUMBING,53
BRONX,7,Panhandling,1
BRONX,7,Plumbing,2
BRONX,7,"Recycling Enforcement",1
BRONX,7,Rodent,13
BRONX,7,SAFETY,4
BRONX,7,SCRIE,5
BRONX,7,SDEP,1
BRONX,7,"Sanitation Condition",5
BRONX,7,"School Maintenance",1
BRONX,7,Sewer,4
BRONX,7,"Sidewalk Condition",1
BRONX,7,Smoking,1
BRONX,7,"Special Projects Inspection Team (SPIT)",1
BRONX,7,"Street Condition",11
BRONX,7,"Street Light Condition",15
BRONX,7,"Street Sign - Damaged",1
BRONX,7,"Street Sign - Dangling",2
BRONX,7,"Sweeping/Missed",2
BRONX,7,"Taxi Complaint",2
BRONX,7,Traffic,3
BRONX,7,"Traffic Signal Condition",20
BRONX,7,"UNSANITARY CONDITION",71
BRONX,7,"Unsanitary Animal Pvt Property",1
BRONX,7,"Urinating in Public",1
BRONX,7,"WATER LEAK",24
BRONX,7,WLWP,1
BRONX,7,WNW,3
BRONX,7,"Water Conservation",1
BRONX,7,"Water System",10
BRONX,8,APPLIANCE,5
BRONX,8,"Animal Abuse",8
BRONX,8,"Blocked Driveway",33
BRONX,8,Boilers,2
BRONX,8,"Broken Muni Meter",6
BRONX,8,"Broken Parking Meter",2
BRONX,8,"Building/Use",3
BRONX,8,"Consumer Complaint",6
BRONX,8,"DOOR/WINDOW",12
BRONX,8,"Damaged Tree",3
BRONX,8,"Dead Tree",2
BRONX,8,"Derelict Vehicle",4
BRONX,8,"Derelict Vehicles",2
BRONX,8,"Dirty Conditions",8
BRONX,8,Drinking,1
BRONX,8,ELECTRIC,15
BRONX,8,Elevator,7
BRONX,8,"FLOORING/STAIRS",7
BRONX,8,"Food Establishment",1
BRONX,8,"Food Poisoning",2
BRONX,8,"For Hire Vehicle Complaint",1
BRONX,8,GENERAL,11
BRONX,8,"General Construction/Plumbing",4
BRONX,8,"HEAT/HOT WATER",577
BRONX,8,"Homeless Person Assistance",1
BRONX,8,"Illegal Parking",22
BRONX,8,"Indoor Air Quality",1
BRONX,8,"Indoor Sewage",1
BRONX,8,"Maintenance or Facility",1
BRONX,8,"Missed Collection (All Materials)",7
BRONX,8,Noise,10
BRONX,8,"Noise - Commercial",8
BRONX,8,"Noise - Street/Sidewalk",5
BRONX,8,"Noise - Vehicle",3
BRONX,8,"Non-Residential Heat",1
BRONX,8,"Overgrown Tree/Branches",2
BRONX,8,"PAINT/PLASTER",29
BRONX,8,PLUMBING,29
BRONX,8,Rodent,13
BRONX,8,SAFETY,3
BRONX,8,STSK,1
BRONX,8,"Sanitation Condition",7
BRONX,8,"Scaffold Safety",1
BRONX,8,"School Maintenance",1
BRONX,8,Sewer,6
BRONX,8,"Special Projects Inspection Team (SPIT)",1
BRONX,8,"Street Condition",2
BRONX,8,"Street Light Condition",8
BRONX,8,Traffic,4
BRONX,8,"Traffic Signal Condition",6
BRONX,8,"UNSANITARY CONDITION",43
BRONX,8,"Unsanitary Animal Pvt Property",1
BRONX,8,"Violation of Park Rules",2
BRONX,8,"WATER LEAK",12
BRONX,8,"Water Conservation",1
BRONX,8,"Water System",8
BRONX,9,APPLIANCE,6
BRONX,9,"Air Quality",1
BRONX,9,"Animal Abuse",2
BRONX,9,"Blocked Driveway",41
BRONX,9,"Building/Use",4
BRONX,9,"City Vehicle Placard Complaint",2
BRONX,9,"Consumer Complaint",5
BRONX,9,"DOOR/WINDOW",23
BRONX,9,"Damaged Tree",2
BRONX,9,"Dead Tree",2
BRONX,9,"Derelict Vehicles",3
BRONX,9,"Dirty Conditions",10
BRONX,9,ELECTRIC,17
BRONX,9,ELEVATOR,2
BRONX,9,Elevator,5
BRONX,9,"FLOORING/STAIRS",16
BRONX,9,"Food Poisoning",2
BRONX,9,GENERAL,19
BRONX,9,Graffiti,2
BRONX,9,"HEAT/HOT WATER",265
BRONX,9,"Homeless Person Assistance",1
BRONX,9,"Illegal Parking",18
BRONX,9,"Indoor Air Quality",1
BRONX,9,"Maintenance or Facility",3
BRONX,9,"Missed Collection (All Materials)",4
BRONX,9,Noise,5
BRONX,9,"Noise - Commercial",4
BRONX,9,"Noise - House of Worship",1
BRONX,9,"Noise - Street/Sidewalk",6
BRONX,9,"Noise - Vehicle",4
BRONX,9,"Non-Residential Heat",1
BRONX,9,"Overflowing Litter Baskets",1
BRONX,9,"PAINT/PLASTER",35
BRONX,9,PLUMBING,20
BRONX,9,Plumbing,1
BRONX,9,"Recycling Enforcement",1
BRONX,9,Rodent,10
BRONX,9,"Root/Sewer/Sidewalk Condition",1
BRONX,9,SAFETY,4
BRONX,9,SCRIE,1
BRONX,9,"Sanitation Condition",5
BRONX,9,Sewer,4
BRONX,9,"Sidewalk Condition",1
BRONX,9,Smoking,4
BRONX,9,"Street Condition",6
BRONX,9,"Street Light Condition",24
BRONX,9,"Taxi Complaint",1
BRONX,9,Traffic,1
BRONX,9,"Traffic Signal Condition",13
BRONX,9,"UNSANITARY CONDITION",39
BRONX,9,"Unsanitary Animal Pvt Property",1
BRONX,9,"Vacant Lot",2
BRONX,9,Vending,1
BRONX,9,"WATER LEAK",16
BRONX,9,"Water System",5
BROOKLYN,1,APPLIANCE,1
BROOKLYN,1,"Air Quality",2
BROOKLYN,1,"Animal Abuse",4
BROOKLYN,1,Asbestos,1
BROOKLYN,1,"Blocked Driveway",105
BROOKLYN,1,"Broken Muni Meter",12
BROOKLYN,1,"Building/Use",12
BROOKLYN,1,Construction,1
BROOKLYN,1,"Consumer Complaint",8
BROOKLYN,1,"DOOR/WINDOW",22
BROOKLYN,1,"Damaged Tree",3
BROOKLYN,1,"Dead Tree",1
BROOKLYN,1,"Derelict Vehicle",6
BROOKLYN,1,"Derelict Vehicles",7
BROOKLYN,1,"Dirty Conditions",27
BROOKLYN,1,Drinking,2
BROOKLYN,1,ELECTRIC,13
BROOKLYN,1,ELEVATOR,1
BROOKLYN,1,Electrical,1
BROOKLYN,1,Elevator,3
BROOKLYN,1,"FLOORING/STAIRS",8
BROOKLYN,1,"Food Establishment",2
BROOKLYN,1,"Food Poisoning",1
BROOKLYN,1,"For Hire Vehicle Complaint",2
BROOKLYN,1,GENERAL,8
BROOKLYN,1,"General Construction/Plumbing",6
BROOKLYN,1,Graffiti,7
BROOKLYN,1,"HEAT/HOT WATER",605
BROOKLYN,1,"Highway Condition",2
BROOKLYN,1,"Homeless Person Assistance",1
BROOKLYN,1,"Illegal Parking",50
BROOKLYN,1,"Illegal Tree Damage",1
BROOKLYN,1,"Indoor Air Quality",2
BROOKLYN,1,"Indoor Sewage",1
BROOKLYN,1,"Investigations and Discipline (IAD)",1
BROOKLYN,1,"Maintenance or Facility",1
BROOKLYN,1,"Missed Collection (All Materials)",15
BROOKLYN,1,Noise,44
BROOKLYN,1,"Noise - Commercial",46
BROOKLYN,1,"Noise - House of Worship",3
BROOKLYN,1,"Noise - Street/Sidewalk",9
BROOKLYN,1,"Noise - Vehicle",9
BROOKLYN,1,"Non-Residential Heat",1
BROOKLYN,1,"Other Enforcement",2
BROOKLYN,1,"Overgrown Tree/Branches",6
BROOKLYN,1,"PAINT/PLASTER",36
BROOKLYN,1,PLUMBING,40
BROOKLYN,1,Plumbing,2
BROOKLYN,1,"Recycling Enforcement",1
BROOKLYN,1,Rodent,13
BROOKLYN,1,"Root/Sewer/Sidewalk Condition",2
BROOKLYN,1,SAFETY,10
BROOKLYN,1,SCRIE,2
BROOKLYN,1,SDEP,3
BROOKLYN,1,SDSC,1
BROOKLYN,1,STSK,5
BROOKLYN,1,"Sanitation Condition",12
BROOKLYN,1,"Scaffold Safety",2
BROOKLYN,1,Sewer,17
BROOKLYN,1,"Sidewalk Condition",2
BROOKLYN,1,Smoking,2
BROOKLYN,1,"Street Condition",10
BROOKLYN,1,"Street Light Condition",22
BROOKLYN,1,"Street Sign - Damaged",3
BROOKLYN,1,"Street Sign - Dangling",2
BROOKLYN,1,"Street Sign - Missing",2
BROOKLYN,1,"Sweeping/Missed",2
BROOKLYN,1,Tattooing,1
BROOKLYN,1,"Taxi Complaint",12
BROOKLYN,1,"Taxi Report",2
BROOKLYN,1,Traffic,1
BROOKLYN,1,"Traffic Signal Condition",29
BROOKLYN,1,"UNSANITARY CONDITION",40
BROOKLYN,1,"Urinating in Public",2
BROOKLYN,1,"Vacant Lot",1
BROOKLYN,1,"WATER LEAK",21
BROOKLYN,1,WLWP,1
BROOKLYN,1,WNW,5
BROOKLYN,1,"Water System",13
BROOKLYN,10,APPLIANCE,18
BROOKLYN,10,"Air Quality",4
BROOKLYN,10,"Animal Abuse",8
BROOKLYN,10,Asbestos,1
BROOKLYN,10,"Blocked Driveway",97
BROOKLYN,10,"Broken Muni Meter",29
BROOKLYN,10,"Broken Parking Meter",2
BROOKLYN,10,"Building/Use",28
BROOKLYN,10,"Bus Stop Shelter Placement",1
BROOKLYN,10,"City Vehicle Placard Complaint",1
BROOKLYN,10,"Consumer Complaint",12
BROOKLYN,10,"Curb Condition",4
BROOKLYN,10,"DOF Property - Reduction Issue",5
BROOKLYN,10,"DOOR/WINDOW",52
BROOKLYN,10,"Damaged Tree",12
BROOKLYN,10,"Dead Tree",7
BROOKLYN,10,"Derelict Bicycle",3
BROOKLYN,10,"Derelict Vehicle",14
BROOKLYN,10,"Derelict Vehicles",15
BROOKLYN,10,"Dirty Conditions",31
BROOKLYN,10,ELECTRIC,33
BROOKLYN,10,Electrical,15
BROOKLYN,10,Elevator,6
BROOKLYN,10,"FLOORING/STAIRS",34
BROOKLYN,10,"Fire Safety Director - F58",3
BROOKLYN,10,"Food Establishment",8
BROOKLYN,10,"Food Poisoning",5
BROOKLYN,10,"For Hire Vehicle Complaint",2
BROOKLYN,10,GENERAL,33
BROOKLYN,10,"General Construction/Plumbing",42
BROOKLYN,10,Graffiti,13
BROOKLYN,10,"HEAT/HOT WATER",220
BROOKLYN,10,"Hazardous Materials",3
BROOKLYN,10,"Highway Condition",1
BROOKLYN,10,"Homeless Encampment",2
BROOKLYN,10,"Homeless Person Assistance",1
BROOKLYN,10,"Illegal Parking",88
BROOKLYN,10,"Illegal Tree Damage",1
BROOKLYN,10,"Indoor Air Quality",2
BROOKLYN,10,"Indoor Sewage",1
BROOKLYN,10,"Industrial Waste",1
BROOKLYN,10,Lead,2
BROOKLYN,10,"Litter Basket / Request",1
BROOKLYN,10,"Maintenance or Facility",4
BROOKLYN,10,"Missed Collection (All Materials)",12
BROOKLYN,10,Noise,36
BROOKLYN,10,"Noise - Commercial",22
BROOKLYN,10,"Noise - Helicopter",1
